price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,when_sold,district
240000,3,1.75,10248,1,0,0,3,7,1510,0,1969,0,1510,9753,1522,3
232000,2,1,12092,1,0,0,3,6,960,280,1922,1984,1820,7460,1672,1
240500,2,1,12092,1,0,0,3,6,960,280,1922,1984,1820,7460,1485,1
274975,3,2.5,45004,2,0,0,3,9,3030,0,1987,0,3080,35781,1620,2
740000,4,2,4400,1.5,0,0,4,9,2050,0,1922,0,2320,5500,1672,1
186375,3,1,7636,1,0,0,2,7,1000,0,1952,0,1150,7600,1437,1
790000,3,2.25,10289,1,0,0,4,9,1590,780,1977,0,2500,10004,1714,2
880000,4,3.5,6750,2,0,0,3,9,1890,910,1951,2002,2370,6120,1661,1
279000,6,1.75,11180,2,0,0,4,7,2240,0,1955,0,1590,7955,1449,1
295000,3,2,10530,1,0,2,3,8,1810,0,1991,0,1910,10450,1710,8
640000,2,1,5000,1,0,0,3,7,1070,0,1924,0,1710,5000,1457,1
940000,4,2,9525,2,0,0,5,9,2490,0,1968,0,2770,9525,1736,1
260000,4,2.5,5238,2,0,0,3,7,1960,0,2003,0,1800,5894,1640,4
559900,3,2.75,5569,1,0,0,3,9,1860,1070,2004,0,2580,11045,1767,2
791500,4,2,3500,1.5,0,0,5,7,1510,0,1911,0,1820,3750,1717,1
265000,3,1.75,8250,1,0,0,3,7,1420,0,1954,0,1740,8000,1682,1
245000,3,1.75,11547,1,0,0,3,7,1740,0,1954,0,880,78408,1434,1
485000,4,1.75,43995,2,0,0,4,7,2560,0,1962,0,2560,14764,1441,2
684000,4,3.5,8414,2,0,0,3,9,2420,620,2010,0,3470,8066,1610,4
425000,3,1.75,6840,1,0,0,3,8,1300,1200,1957,0,1580,8691,1668,1
309600,4,1.75,20000,1,0,0,4,6,1275,0,1991,0,1660,20000,1630,6
552250,4,2.5,5823,2,0,0,3,8,2580,0,2002,0,2380,5823,1721,7
165000,4,1,7134,1,0,0,3,6,1000,0,1943,0,1020,7138,1716,1
239900,4,1,7134,1,0,0,3,6,1000,0,1943,0,1020,7138,1557,1
320000,2,1,32633,1,0,0,4,6,1070,0,1930,0,1360,32156,1581,4
206600,3,2,13464,1,0,0,4,7,1390,0,1987,0,1720,12080,1626,4
387000,4,1.75,7690,1,0,0,3,7,1250,1250,1973,0,2040,8646,1449,1
299000,1,0.75,12120,1,0,0,3,4,560,0,1967,0,1300,19207,1765,5
855000,4,2.75,10460,2,0,0,3,9,2270,0,1965,0,2610,10180,1655,1
315000,3,1,14400,1,0,0,4,7,1300,600,1954,0,1940,14400,1529,1
437500,2,1,3120,1,0,2,5,7,790,200,1907,0,1930,3120,1583,1
252000,4,1.5,19800,1,0,0,4,7,1050,500,1969,0,1640,22654,1472,3
375000,4,1.75,7475,1,0,0,5,7,1100,1100,1955,0,1600,5766,1765,1
3e+05,4,2.5,4862,2,0,0,3,7,1910,0,2005,0,2010,5091,1702,4
420000,4,1,9600,1.5,0,0,4,7,1750,0,1954,0,1750,10530,1641,2
9e+05,3,1,77972,1,0,0,3,7,1330,0,1928,1954,1340,17689,1795,2
679900,3,2.5,5750,2,0,2,3,9,1980,460,2000,0,1520,5750,1703,1
463000,3,2.5,29970,2,0,0,3,7,1640,0,1992,0,1580,28399,1764,2
380000,5,2.5,11340,2,0,0,4,9,2760,0,1978,0,2470,11340,1680,4
329500,4,2.5,7912,2,0,0,3,7,1820,0,1994,0,1820,8168,1576,4
604950,3,2.5,5608,1,0,0,3,8,1340,770,2013,0,2040,9363,1689,2
795000,5,2.5,9570,1,0,2,4,8,1640,1400,1966,0,2920,8800,1660,2
465000,3,2,40438,2,0,0,3,7,1840,0,1994,0,1380,44049,1525,7
673000,4,2.5,10400,2,0,0,3,9,2990,0,2002,0,2140,17449,1470,1
810000,4,2.5,15420,2,0,0,3,10,3520,0,1991,0,3400,21455,1646,2
785000,4,2.75,69415,1,0,0,4,8,1910,530,1989,0,2770,24361,1442,2
338000,4,3,7500,1,0,0,3,7,1370,720,1986,0,1810,7650,1596,4
280000,3,2.25,7222,2,0,0,3,7,1430,0,1993,0,1430,7220,1582,4
315000,4,2.25,10754,1,0,0,5,7,1100,1080,1954,0,1810,6929,1646,1
530000,4,2.25,10754,1,0,0,5,7,1100,1080,1954,0,1810,6929,1472,1
380000,5,3,9914,2,0,0,3,9,3450,0,2004,0,2860,9721,1563,3
297000,3,2.25,7562,2,0,0,3,7,1450,0,1994,0,1650,7625,1697,4
730000,4,2.5,7331,2,0,0,3,10,3230,0,2004,0,3480,7447,1780,2
450000,3,1.75,13500,1,0,0,3,7,1110,530,1940,0,1770,12600,1760,1
275000,3,3,7750,1,0,0,3,7,1060,530,1997,0,1680,7500,1620,4
595000,4,2,2849,2,0,0,3,7,2020,0,1960,0,1910,3120,1436,1
435000,3,1.5,3348,1.5,0,0,3,7,1300,0,1904,2014,1590,2577,1444,1
270000,2,1.5,209959,1,0,0,1,6,1380,0,1954,0,3130,19868,1661,2
950000,3,3,14338,2,0,0,3,10,3030,1010,1986,0,3360,14142,1703,2
389000,4,2.25,5337,2,0,0,3,7,2130,0,2001,0,2300,6930,1483,5
560000,4,2.25,7800,1,0,0,3,8,1580,970,1968,0,2420,8050,1534,2
1350000,5,3.5,14984,2,0,2,3,11,3480,1320,1998,0,4050,19009,1711,2
799000,4,2.25,11585,2,0,0,4,8,2510,0,1969,0,2450,9691,1605,1
365500,3,2,9600,1,0,0,4,7,1410,0,1983,0,1410,9600,1744,2
252350,3,2,7352,1,0,0,3,7,1160,490,1979,0,1710,7350,1785,4
403950,4,2.5,13780,2,0,0,3,8,2120,0,1993,0,1880,12000,1672,1
385000,4,1.5,10726,1,0,0,3,7,1380,660,1954,0,1610,10020,1707,1
345000,4,1,7620,1.5,0,0,3,7,1550,0,1957,0,1450,7620,1576,1
490000,3,2.75,3128,2,0,0,4,9,1980,0,1979,0,1950,2856,1660,2
330000,3,2.5,26977,2,0,0,3,8,1600,0,2005,0,1790,27743,1751,5
927000,4,2.75,12090,2,0,0,3,8,3300,0,1953,0,3180,12239,1788,2
1118000,4,2.5,16619,2,0,1,4,10,3840,0,1983,0,3600,16553,1711,1
330000,2,1,10000,1,0,0,5,7,1220,0,1950,0,2000,9600,1435,2
530000,5,2.25,8800,1,0,0,4,7,1500,1220,1958,0,2110,8800,1487,2
365000,4,2,25600,1,0,0,1,8,1940,0,1962,0,2000,10071,1746,2
378750,3,2.5,3000,1.5,0,0,3,7,1260,900,1909,2011,1060,3500,1750,1
269900,4,1.75,8750,1.5,0,0,4,7,1530,0,1968,0,1390,8750,1750,4
557000,3,3.5,2096,2,0,0,3,8,1290,420,2008,0,1630,1543,1490,1
360000,4,1.75,16980,1,0,0,4,7,2150,1580,1974,0,1880,16963,1683,8
352000,2,1,5000,1,0,0,4,7,940,0,1937,0,1560,4500,1443,1
437000,3,2.5,22357,2,0,0,3,8,1750,0,1994,0,2430,22357,1500,7
322500,4,2.5,6753,2,0,0,3,7,1820,0,1994,0,1820,7107,1751,4
650000,3,3.25,2000,2,0,0,3,9,1330,180,2001,0,1510,1352,1665,1
450000,3,2,1213,3,0,0,3,8,1290,0,2001,0,1290,3235,1702,1
278500,3,2,5250,1,0,0,3,7,1570,0,1998,0,1570,5250,1448,4
364950,4,2.5,6957,2,0,0,3,8,1930,0,1995,0,2090,6996,1438,4
840000,4,3.5,40139,1,0,4,4,10,2840,0,1986,0,3180,36852,1666,4
268000,3,2.5,8134,2,0,0,3,7,1550,0,1991,0,1550,8134,1478,4
517534,2,1,143947,1,0,0,3,5,833,0,2006,0,1380,143947,1723,6
632925,3,2.5,32239,2,0,0,4,8,2990,0,1978,0,2990,36497,1612,2
577500,3,2.5,7251,2,0,0,3,9,2000,0,1995,0,2450,8118,1716,2
339000,4,1.5,7480,1.5,0,2,3,7,2390,0,1920,0,2850,6867,1512,1
570000,3,1.75,37461,1,0,0,4,7,1530,1380,1967,0,2520,18295,1668,2
563500,4,1.75,174240,1,0,0,3,7,1610,475,1964,0,2690,174240,1743,2
423000,4,2.25,9351,1,0,0,5,7,1290,910,1962,0,1910,8660,1550,1
355000,3,2.25,5028,2,0,0,3,8,1860,0,2012,0,2320,5465,1563,5
1550000,5,4.25,171626,2,0,0,3,12,6070,0,1999,0,4680,211267,1729,2
482000,2,1,3960,1,0,0,3,7,950,0,1941,0,1320,4050,1583,1
625000,3,1.75,9135,1,0,0,5,7,1600,0,1955,0,1580,9800,1709,2
538000,3,2.5,11632,2,0,0,3,8,2250,0,1988,0,2360,11632,1567,2
380000,3,2.5,10255,2,0,0,4,8,2280,0,1985,0,2310,10094,1548,4
375000,2,1,5120,1,0,0,3,7,940,0,1909,0,1300,5120,1722,1
245000,3,2.5,8500,1,0,0,5,7,1030,500,1996,0,1850,8140,1462,4
310000,5,1.75,27260,1,0,0,4,7,2190,0,1947,1974,1620,39480,1602,1
1300000,3,2,15021,1,0,0,4,8,1770,580,1976,0,3530,15715,1499,2
397000,4,2,7680,1,0,0,3,7,1200,240,1971,0,1460,9660,1794,2
365000,3,2.5,4052,2,0,0,3,8,2200,0,2005,0,2310,5082,1423,4
328500,4,3,8250,2,0,0,3,9,2290,0,1990,0,2290,8250,1619,4
988000,4,3,19700,2,0,0,3,11,4040,0,1987,0,3930,21887,1669,2
1e+06,4,2.5,3277,1.5,0,0,5,8,1920,690,1922,0,1810,3277,1717,1
237000,3,2.5,2138,2,0,0,3,7,1490,0,2005,0,1490,2094,1674,4
525000,4,2.5,5280,2,0,0,3,8,2450,0,2003,0,2300,4674,1658,2
749000,4,2.5,9627,1,0,0,3,9,1440,270,1976,2014,2140,9131,1661,2
722500,5,2.5,11800,2,0,0,3,10,3470,1400,1983,0,3180,11398,1687,2
843000,3,2.5,8750,2,0,0,3,10,3130,0,1991,0,2860,9003,1484,2
438000,2,2,1372,3,0,0,3,8,1270,0,2000,0,1610,3090,1731,1
578000,3,1.75,10875,1,0,2,3,8,1540,580,1977,0,2460,11760,1661,1
227950,3,1.5,8230,1,0,0,5,7,1670,0,1954,0,2077,4910,1654,3
196000,3,2.25,11576,2,0,0,3,7,2070,0,1974,0,1890,7519,1717,3
641000,2,1,5332,1,0,0,3,8,1070,350,1953,0,2400,5406,1724,1
350000,3,1.5,219978,1,0,0,4,6,1250,0,1980,0,1930,210394,1443,4
205000,3,1,7980,1,0,0,4,7,940,0,1960,0,1150,8050,1689,3
4e+05,3,1.75,9102,1,0,0,3,7,1920,0,1968,0,1920,9760,1584,2
1030000,3,2.5,9816,1,0,0,3,10,2610,935,2005,0,3630,7704,1606,2
505000,3,2,5460,1,0,0,3,7,1260,0,1972,0,1510,5460,1477,2
475000,5,2.5,7200,1,0,0,3,7,1300,1040,1975,0,1930,7221,1638,2
520000,3,2.25,9263,1,0,0,5,8,1440,1150,1977,0,2580,9450,1611,1
1450000,3,4.5,24920,2,0,2,3,10,3260,710,1977,1999,2610,13838,1433,2
333500,3,1.75,9732,1,0,0,3,7,1220,0,1965,0,1630,10007,1555,2
232000,3,1,10403,1,0,0,4,6,1400,0,1976,0,1230,10209,1502,4
691100,3,2.75,16117,1,0,0,4,8,1710,650,1983,0,2120,16117,1444,2
811000,3,1.75,9897,1,0,0,4,8,1870,0,1960,0,1900,10005,1633,1
551000,3,2.5,5802,2,0,0,3,9,2830,0,2001,0,2500,5788,1780,2
496500,3,2.5,3640,2,0,0,3,8,2260,0,1994,0,2350,3710,1547,2
705000,3,3,20978,2,1,3,4,9,1770,200,1980,0,2280,75396,1590,6
578000,4,2.5,9225,1,0,2,5,9,1770,1370,1966,0,2460,9600,1757,1
255000,3,1.75,8659,1,0,0,5,7,1240,0,1986,0,1490,8223,1527,4
1050000,4,3.5,7832,2,0,0,3,10,3450,0,2007,0,3220,8567,1743,2
348000,3,2.25,8491,2,0,0,4,8,2570,0,1989,0,2400,8049,1491,4
230000,3,2,3413,2,0,0,3,7,1510,0,1985,0,1570,3777,1612,4
359500,4,2.25,11250,2,0,0,3,9,2390,0,1988,0,2480,11250,1577,3
330000,3,1,7000,1,0,0,3,6,980,0,1953,0,1220,7000,1604,1
80000,1,0.75,5050,1,0,0,2,4,430,0,1912,0,1200,7500,1777,5
465000,3,1.75,6360,1,0,0,3,7,1480,0,1954,0,1480,6360,1585,1
325000,4,2.5,7324,2,0,0,3,8,1850,0,1997,0,2100,7329,1632,4
340500,3,2,28025,1,0,0,4,7,1920,350,1947,0,1770,14833,1548,1
342500,3,2.5,5192,2,0,0,3,8,1810,0,1993,0,1810,6200,1549,4
290900,2,2,17600,2,0,0,3,6,1610,0,1930,1983,1310,12950,1746,1
868700,3,4.25,6161,2,0,0,3,10,3840,0,2000,0,3230,7709,1511,2
1199000,4,2.75,8400,2,0,1,3,9,3130,980,1928,2013,2820,8400,1603,1
1150000,4,3.25,10259,2,0,0,3,11,3150,1040,2000,0,4300,11919,1633,2
859900,4,2.75,6298,2,0,0,3,9,3390,0,2011,0,3390,7111,1697,2
520000,4,2.25,3006,2,0,0,3,7,1890,0,2003,0,1580,3000,1700,2
460000,3,2.5,2527,2,0,2,3,9,1080,530,2005,0,1610,4173,1728,1
438924,3,1.5,4590,1,0,0,3,7,850,200,1949,0,1770,5400,1676,1
315000,2,1,6550,1,0,0,3,5,630,0,1918,0,1420,6550,1459,1
590000,4,2.75,10650,1,0,2,3,8,1780,1130,1975,0,2920,10988,1721,2
378500,4,1.75,8640,1,0,0,3,7,850,850,1955,0,1620,9000,1612,2
328500,3,2.5,8130,2,0,0,4,9,1950,0,1990,0,2350,7691,1766,4
849950,3,3,9773,2,0,0,4,8,2990,0,1973,0,2230,11553,1471,2
525000,3,1.5,6000,1,0,2,3,7,900,450,1950,0,1730,6012,1620,1
1385000,4,3.25,181319,2.5,0,0,3,9,4860,0,1993,0,3850,181319,1455,2
295000,4,2.5,7725,1,0,0,4,8,1460,700,1978,0,2060,8250,1437,3
1067000,6,3.5,11793,2,0,0,3,11,3860,1000,1998,0,3600,11793,1728,2
207950,2,2,5000,1,0,0,3,6,890,0,1917,0,1860,5000,1718,1
699900,4,2.75,7302,2,0,0,3,9,2810,0,2002,0,2820,7302,1570,2
1280000,5,2.5,9500,2,0,1,4,8,3400,0,1977,0,3080,11081,1514,2
452000,4,1.5,7350,1,0,0,4,7,960,620,1963,0,1560,7350,1596,2
370000,3,2,5036,1,0,1,4,7,1680,0,1987,0,1680,4921,1519,4
232000,3,1.75,11230,1,0,0,5,7,1300,0,1968,0,1300,10794,1528,4
669950,5,2.5,14062,2,0,0,4,7,2380,440,1960,0,1910,10392,1617,2
397500,3,2,6710,1,0,0,3,7,1070,440,1972,0,1660,6600,1755,2
490000,2,2.5,1391,2,0,0,3,8,870,360,2004,0,1240,1350,1788,1
725000,4,2,4140,2,0,0,3,9,1710,400,1925,2003,1440,4420,1527,1
299000,3,2.75,19635,1,0,2,4,7,1610,1470,1958,0,2424,12410,1660,3
625000,2,1.5,5750,1.5,0,0,4,7,1190,300,1900,0,1590,4025,1690,1
437500,3,2.5,4500,2,0,0,3,7,2120,0,2000,0,2530,4816,1610,7
650000,4,2.5,5438,2,0,0,3,9,3180,0,2003,0,3030,5335,1425,7
475000,2,1,3825,1,0,0,3,7,860,630,1929,0,1460,3825,1781,1
342000,3,2,11947,1,0,0,4,8,1930,0,1966,0,2200,12825,1798,4
1197350,4,2.5,7800,2,0,0,3,10,2770,0,1999,0,2720,10000,1632,2
280000,3,1.5,11610,1,0,0,4,7,1670,0,1963,0,1930,10200,1514,4
240000,2,1.75,7200,1,0,0,3,7,1330,0,1993,0,1450,11682,1779,1
529000,3,1,3328,1.5,0,0,4,7,1210,0,1924,0,1640,3333,1773,1
442000,3,1,5100,1,0,0,4,7,1030,160,1941,0,1690,5100,1522,1
615000,2,1,6872,1,0,0,4,7,820,720,1946,0,1420,5538,1792,1
1485000,4,3.75,10800,2,0,0,3,10,4030,0,2006,0,2160,7200,1757,2
585000,4,1.75,7559,1,0,0,4,8,1580,850,1981,0,1980,8750,1430,2
480000,4,2.5,7787,2,0,0,3,8,2600,0,2005,0,2830,7787,1491,4
1095000,5,3.5,57063,2,0,0,4,9,4410,0,1990,0,2900,50529,1718,2
290000,4,1,8184,1.5,0,0,3,7,1330,0,1949,0,1220,660,1611,1
615000,3,1.75,5000,1,0,0,5,7,950,950,1951,0,1770,5000,1688,1
3e+05,2,1,7680,1,0,0,4,7,1100,0,1950,0,1460,7680,1485,1
308000,3,1,39150,1.5,0,0,3,6,1580,400,1932,0,1860,11811,1618,4
750000,3,2.5,7745,2,0,0,3,9,2400,0,2001,0,2080,8615,1428,2
2250000,4,2.25,8036,2.5,0,0,5,9,3390,1370,1916,0,2950,9323,1602,1
890000,4,3.25,194278,2,0,0,3,10,3180,0,2005,0,2200,178160,1703,4
288000,3,1,7560,1,0,0,5,6,1190,0,1958,0,1190,7560,1471,4
190000,2,1,6000,1,0,0,3,6,630,0,1943,2005,1470,6840,1671,1
515000,5,3,5105,1,0,0,3,8,1520,1010,2005,0,2290,4011,1470,1
235000,4,1.5,11054,1,0,0,4,5,1690,0,1930,0,1690,9040,1611,4
275000,2,1,5000,1,0,0,3,6,940,0,1951,0,940,5000,1690,1
727500,2,2,9119,1,0,0,4,7,1240,0,1952,0,1380,9121,1595,2
650000,4,2.5,6587,2,0,0,3,7,3040,0,2003,0,2740,6587,1749,2
1600000,6,5,230652,2,0,3,3,11,6050,0,2001,0,4210,233971,1751,2
365000,4,1,7085,1.5,0,0,3,6,1590,0,1944,0,1320,7085,1611,1
662000,3,1.75,36947,1,0,0,3,9,2500,0,1984,0,2590,28837,1639,2
270500,3,2.5,7848,1,0,0,3,7,1320,460,1978,0,1680,7848,1436,4
2e+05,2,1.5,1898,2,0,0,3,7,1360,0,1978,0,1360,1898,1430,3
970000,4,3.25,76230,2,0,0,3,10,4740,0,1987,0,3340,49206,1500,2
160000,3,1.5,9600,1,0,0,4,7,1010,0,1962,0,1400,9660,1745,1
204000,3,1,7405,1,0,0,4,6,1040,0,1971,0,1580,7405,1506,4
358000,3,2.25,6655,2,0,0,4,7,1610,0,1985,0,1780,7529,1506,4
452000,4,1.75,8268,1,0,0,3,7,1570,0,1979,0,1870,8190,1434,2
595000,2,2,4000,1,0,0,4,7,1010,500,1900,0,1920,4000,1582,1
249000,3,2,6082,1,0,0,3,7,1360,0,1994,0,1360,6987,1455,4
346900,4,2.5,5106,2,0,0,3,8,1970,0,1999,0,2230,5109,1486,4
2125000,3,2.5,24069,2,1,4,4,12,5403,0,1976,0,3980,104374,1506,1
280000,4,2.5,4350,2,0,0,3,7,1560,0,2003,0,1560,4350,1617,4
318888,4,1.75,12000,1,0,0,4,8,2270,50,1973,0,2120,9880,1634,3
530000,3,2.25,40518,1,0,0,3,8,2120,0,1967,0,2480,13492,1666,2
375000,3,2.25,18500,2,0,0,4,8,2120,0,1983,0,2120,14479,1595,4
910000,4,2.5,29242,2,0,0,3,11,3350,0,1988,0,3920,24728,1443,2
782000,4,2.5,9614,2,0,0,4,10,2380,0,1991,0,2560,9770,1777,2
259950,2,2,649,2,0,0,3,9,720,350,2008,0,1070,928,1477,1
315000,4,2.75,18360,1,0,0,4,7,1560,740,1979,0,1870,9588,1654,4
215000,2,1,8865,1,0,0,4,6,1320,0,1943,0,1190,6490,1772,1
705000,3,1.75,10221,1,0,2,4,7,1140,1040,1946,0,2180,8535,1716,1
1450000,3,3,6320,2,0,3,5,10,3580,800,1952,0,3080,7680,1634,1
451000,3,1.75,9813,2,0,0,3,7,1790,0,1949,0,1520,10125,1427,1
261000,2,1,8125,1,0,0,4,6,750,0,1943,0,1340,8750,1675,4
396000,3,1.5,8280,1,0,0,5,7,1300,0,1956,0,1570,8692,1599,2
725000,4,2.5,29170,2,0,3,3,9,2990,0,1999,0,3715,29170,1717,4
1950000,7,3.5,15235,2,0,1,3,11,2860,1780,1965,2003,3230,20697,1749,1
238000,4,1,7242,1.5,0,0,3,7,1400,0,1959,0,1310,7314,1724,1
750000,6,1.75,9563,2,0,0,4,8,2750,0,1973,0,2040,9563,1438,2
331500,4,2.5,10271,2,0,0,3,7,2050,0,1998,0,2050,8103,1620,4
460000,4,3,108900,1,0,0,3,7,1410,820,1978,0,1960,65340,1619,7
404950,4,2.25,217014,1,0,0,4,8,2340,0,1982,0,2340,107898,1732,4
880000,3,2.5,5163,2,0,0,3,9,2870,0,2014,0,1630,7995,1569,1
863000,4,2.5,22370,2,0,0,3,10,4120,0,1997,0,3180,7257,1756,2
638700,3,1.75,9162,1,0,0,3,7,1370,710,1960,0,1870,8944,1570,2
435000,3,2.5,5680,2,0,0,3,7,1840,0,2008,0,1600,4697,1711,2
260000,3,1,5350,1.5,0,0,4,6,1180,0,1959,0,1490,5350,1555,1
671500,5,2.75,4000,1.5,0,0,5,7,1530,630,1927,0,2040,4000,1694,1
610000,3,1,3400,1.5,0,0,3,8,1180,0,1907,0,1440,3400,1625,1
405000,2,0.75,15029,1,0,0,4,6,870,290,1937,0,1870,25346,1568,5
338900,4,2.5,5612,2,0,0,3,7,1830,0,2003,0,1830,5998,1721,4
720000,4,4,7708,2,0,0,3,10,3200,0,2004,0,3480,7944,1532,2
442000,5,3,5445,1.5,0,0,4,7,1760,800,1927,0,1080,5445,1441,1
650000,5,2.75,5040,1.5,0,0,5,8,2550,0,1902,0,1590,3840,1766,1
263500,3,1.75,9917,1,0,0,3,7,1040,290,1981,0,1330,9081,1553,4
3e+05,2,1,75794,1,0,0,4,7,1220,0,1963,0,2010,98010,1569,4
266000,3,2.5,3402,2,0,0,3,7,1805,0,2009,0,2095,3402,1577,4
930000,4,4,84942,2.5,0,2,3,9,4150,1900,2009,0,2700,199504,1575,2
530000,4,2.5,5493,2,0,0,3,8,2320,0,2004,0,2450,5471,1528,2
180000,3,1,8960,1,0,0,4,6,1384,0,1965,0,1000,8470,1575,3
619000,3,2.5,6439,2,0,0,3,9,2720,0,2005,0,3180,7320,1784,7
264000,3,1.5,10608,1,0,0,4,7,1820,0,1962,0,1380,8976,1687,3
730000,2,2.25,4920,1.5,0,4,4,7,1530,600,1941,0,2130,4920,1738,1
439000,4,2.25,10070,2,0,0,3,7,2060,0,1975,0,2060,8155,1625,2
268500,4,1.75,7500,1,0,0,4,7,1080,340,1981,0,1500,7260,1599,4
330000,3,1.75,15744,1,0,0,3,7,1510,0,1985,0,1470,15744,1724,7
640000,3,2.5,4000,1.5,0,0,3,8,1960,200,1903,2013,2160,5120,1689,1
9e+05,3,2.5,12600,2,0,0,4,11,3180,0,1978,0,3030,12835,1731,2
370000,3,2.25,13300,2,0,0,4,8,2110,0,1985,0,2470,14000,1647,4
685000,3,2,2900,1.5,0,0,5,8,1330,730,1931,0,1910,3900,1482,1
505000,3,1.5,217800,1,0,0,3,7,1010,820,1981,0,2450,165963,1673,2
265000,3,1.75,32666,1,0,0,4,7,1820,0,1966,0,2050,43560,1626,8
290000,3,2.5,2937,2,0,0,3,8,1610,0,2006,0,1610,3049,1472,4
296000,4,2.5,3600,2,0,0,3,7,1780,0,2006,0,2020,3802,1675,4
360000,4,2.5,9611,2,0,0,3,7,1840,0,1996,0,1830,8505,1511,1
240500,3,1.75,10584,1,0,0,3,7,990,470,1997,0,1220,12012,1765,1
372500,2,2.5,2958,2,0,0,3,8,1400,0,2007,0,1540,2385,1717,1
595000,3,2.5,14402,2,0,2,3,9,3370,0,2004,0,3330,9691,1645,7
515000,4,3,8249,2,0,0,3,9,3590,0,1997,0,2860,7995,1630,3
1220000,4,2.25,15367,2,0,0,4,9,3200,0,1962,0,3070,15263,1703,1
507000,2,1.75,6460,1,0,0,3,8,1670,0,2004,0,2170,6254,1638,2
399950,4,2,31465,1,0,0,3,9,2420,0,1984,0,2560,32186,1520,4
185000,3,1.75,10816,2,0,0,3,7,1430,0,1994,0,1560,10816,1688,4
460000,3,1.75,7070,1,0,0,3,7,1440,0,1980,0,1440,7210,1683,2
435500,3,2.25,4789,2,0,0,3,7,1450,0,1985,0,1560,4490,1500,2
469000,4,2.75,13938,1,0,0,5,8,2100,1450,1966,0,2050,9000,1457,1
531000,2,3,1175,2,0,0,3,8,1110,160,2000,0,1290,1800,1795,1
443500,2,1,6804,1,0,0,3,7,940,0,1949,0,1150,6930,1518,1
223000,3,2,6824,1,0,0,3,7,1300,370,1990,0,1660,7586,1590,4
590000,4,3.5,15842,2,0,0,3,8,2400,700,1996,0,2200,19400,1448,2
340000,2,2.5,1760,3,0,0,3,7,1100,0,1997,0,1200,1415,1577,1
650000,3,2,3388,1,0,0,4,8,1230,640,1925,0,1780,4050,1611,1
533600,3,2.5,5080,2,0,0,4,8,1930,0,1990,0,2190,5085,1652,2
695000,3,2.75,4694,2,0,0,3,9,2540,0,2005,0,2600,6344,1759,2
242000,3,1.75,7524,1.5,0,0,4,7,1280,0,1988,0,1500,7777,1752,4
425000,3,2.25,8814,1,0,0,3,7,1280,540,1967,0,1810,7515,1541,1
525000,3,2.25,9414,2,0,0,3,7,1490,0,1981,0,1290,10125,1429,2
485000,3,2.5,5502,2,0,0,3,8,1880,0,1988,0,2040,5411,1655,2
175000,3,1,9775,1,0,0,3,7,1250,0,1971,0,1390,9650,1542,7
210000,3,2,7210,1,0,0,3,8,1440,0,1983,0,1700,7245,1750,4
260000,3,2.5,7415,2,0,0,3,7,1920,0,1989,0,1930,7536,1450,4
577000,3,2.5,5750,1,0,0,3,7,1330,730,1976,0,1920,5750,1746,1
2e+05,3,1.5,10588,1,0,0,4,7,1210,0,1958,0,1408,10588,1626,3
605000,2,1.75,5000,1,0,0,4,7,940,820,1927,0,1530,5000,1499,1
325000,3,1,6750,1,0,0,4,6,990,0,1947,0,1440,6860,1779,1
289500,3,1,6400,1,0,0,4,6,820,140,1944,0,1200,6600,1694,1
559950,3,2.5,1458,3,0,0,3,9,1660,0,2014,0,1660,1784,1700,1
1042500,3,1.75,9375,1,0,1,4,8,1330,570,1941,0,2760,9375,1459,1
543500,3,2.25,2790,1,0,0,3,7,990,280,1970,0,1920,4000,1638,1
480000,4,2.25,34293,2,0,0,4,9,3250,0,1983,0,3110,35982,1778,4
218000,3,1,9633,1,0,0,5,6,960,0,1982,0,1080,8610,1777,8
565000,2,1.75,6000,1,0,0,4,7,960,370,1914,1945,1620,6000,1747,1
426700,3,1.75,7700,1,0,0,5,7,1600,480,1968,0,1680,7700,1574,2
650000,3,2.5,11575,1,0,3,3,8,2130,560,1957,0,2390,11782,1665,1
542000,2,1,3060,1,0,0,3,7,770,120,1910,0,1760,4080,1653,1
415000,3,1.75,8000,1,0,0,3,7,1070,0,1977,0,1200,7990,1745,2
214000,3,1,8316,1,0,0,4,6,1200,0,1953,0,1200,8316,1693,4
245000,3,1.5,8910,2,0,0,5,7,1360,0,1949,0,1220,8912,1534,1
314500,3,2,13303,1,0,0,3,8,2050,0,1993,0,2180,11590,1738,3
1120000,3,1.5,5750,2,0,0,5,9,2000,1000,1924,0,1820,5750,1456,1
378000,2,2,3850,1,0,0,3,7,800,500,1963,0,950,5500,1493,1
305000,4,2.5,9091,1,0,0,3,7,1340,910,1982,0,1540,7802,1711,3
595000,5,2.75,6750,1,0,0,4,8,1980,1760,1978,0,2620,7920,1476,1
729500,3,2.5,1091,3,0,1,3,9,1530,130,2015,0,1510,1352,1423,1
430000,3,2.5,6699,2,0,0,3,7,2360,0,2003,0,2360,4744,1647,7
240000,3,1.75,6500,1,0,0,3,7,1150,610,1987,0,1760,8125,1456,4
545000,3,1.75,6200,1.5,0,0,3,7,1680,0,1916,0,1680,5100,1476,1
530000,3,1.75,2500,1,0,0,3,7,870,450,1918,0,1580,2750,1732,1
157000,1,1,26326,1,0,0,3,6,870,0,1939,0,1250,10608,1598,3
