price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,when_sold,district,is_basement,is_renovated
485000,4,1.75,2,0,0,4,7,2560,0,1962,0,2560,1441,2,0,0
684000,4,3.5,2,0,0,3,9,2420,620,2010,0,3470,1610,4,1,0
425000,3,1.75,1,0,0,3,8,1300,1200,1957,0,1580,1668,1,1,0
309600,4,1.75,1,0,0,4,6,1275,0,1991,0,1660,1630,6,0,0
552250,4,2.5,2,0,0,3,8,2580,0,2002,0,2380,1721,7,0,0
165000,4,1,1,0,0,3,6,1000,0,1943,0,1020,1716,1,0,0
239900,4,1,1,0,0,3,6,1000,0,1943,0,1020,1557,1,0,0
320000,2,1,1,0,0,4,6,1070,0,1930,0,1360,1581,4,0,0
206600,3,2,1,0,0,4,7,1390,0,1987,0,1720,1626,4,0,0
387000,4,1.75,1,0,0,3,7,1250,1250,1973,0,2040,1449,1,1,0
299000,1,0.75,1,0,0,3,4,560,0,1967,0,1300,1765,5,0,0
855000,4,2.75,2,0,0,3,9,2270,0,1965,0,2610,1655,1,0,0
315000,3,1,1,0,0,4,7,1300,600,1954,0,1940,1529,1,1,0
437500,2,1,1,0,2,5,7,790,200,1907,0,1930,1583,1,1,0
252000,4,1.5,1,0,0,4,7,1050,500,1969,0,1640,1472,3,1,0
375000,4,1.75,1,0,0,5,7,1100,1100,1955,0,1600,1765,1,1,0
3e+05,4,2.5,2,0,0,3,7,1910,0,2005,0,2010,1702,4,0,0
420000,4,1,1.5,0,0,4,7,1750,0,1954,0,1750,1641,2,0,0
9e+05,3,1,1,0,0,3,7,1330,0,1928,1954,1340,1795,2,0,1
679900,3,2.5,2,0,2,3,9,1980,460,2000,0,1520,1703,1,1,0
463000,3,2.5,2,0,0,3,7,1640,0,1992,0,1580,1764,2,0,0
380000,5,2.5,2,0,0,4,9,2760,0,1978,0,2470,1680,4,0,0
329500,4,2.5,2,0,0,3,7,1820,0,1994,0,1820,1576,4,0,0
604950,3,2.5,1,0,0,3,8,1340,770,2013,0,2040,1689,2,1,0
795000,5,2.5,1,0,2,4,8,1640,1400,1966,0,2920,1660,2,1,0
465000,3,2,2,0,0,3,7,1840,0,1994,0,1380,1525,7,0,0
673000,4,2.5,2,0,0,3,9,2990,0,2002,0,2140,1470,1,0,0
810000,4,2.5,2,0,0,3,10,3520,0,1991,0,3400,1646,2,0,0
785000,4,2.75,1,0,0,4,8,1910,530,1989,0,2770,1442,2,1,0
338000,4,3,1,0,0,3,7,1370,720,1986,0,1810,1596,4,1,0
280000,3,2.25,2,0,0,3,7,1430,0,1993,0,1430,1582,4,0,0
315000,4,2.25,1,0,0,5,7,1100,1080,1954,0,1810,1646,1,1,0
530000,4,2.25,1,0,0,5,7,1100,1080,1954,0,1810,1472,1,1,0
380000,5,3,2,0,0,3,9,3450,0,2004,0,2860,1563,3,0,0
297000,3,2.25,2,0,0,3,7,1450,0,1994,0,1650,1697,4,0,0
730000,4,2.5,2,0,0,3,10,3230,0,2004,0,3480,1780,2,0,0
450000,3,1.75,1,0,0,3,7,1110,530,1940,0,1770,1760,1,1,0
275000,3,3,1,0,0,3,7,1060,530,1997,0,1680,1620,4,1,0
595000,4,2,2,0,0,3,7,2020,0,1960,0,1910,1436,1,0,0
435000,3,1.5,1.5,0,0,3,7,1300,0,1904,2014,1590,1444,1,0,1
270000,2,1.5,1,0,0,1,6,1380,0,1954,0,3130,1661,2,0,0
950000,3,3,2,0,0,3,10,3030,1010,1986,0,3360,1703,2,1,0
389000,4,2.25,2,0,0,3,7,2130,0,2001,0,2300,1483,5,0,0
560000,4,2.25,1,0,0,3,8,1580,970,1968,0,2420,1534,2,1,0
1350000,5,3.5,2,0,2,3,11,3480,1320,1998,0,4050,1711,2,1,0
799000,4,2.25,2,0,0,4,8,2510,0,1969,0,2450,1605,1,0,0
365500,3,2,1,0,0,4,7,1410,0,1983,0,1410,1744,2,0,0
252350,3,2,1,0,0,3,7,1160,490,1979,0,1710,1785,4,1,0
403950,4,2.5,2,0,0,3,8,2120,0,1993,0,1880,1672,1,0,0
385000,4,1.5,1,0,0,3,7,1380,660,1954,0,1610,1707,1,1,0
345000,4,1,1.5,0,0,3,7,1550,0,1957,0,1450,1576,1,0,0
490000,3,2.75,2,0,0,4,9,1980,0,1979,0,1950,1660,2,0,0
330000,3,2.5,2,0,0,3,8,1600,0,2005,0,1790,1751,5,0,0
927000,4,2.75,2,0,0,3,8,3300,0,1953,0,3180,1788,2,0,0
1118000,4,2.5,2,0,1,4,10,3840,0,1983,0,3600,1711,1,0,0
330000,2,1,1,0,0,5,7,1220,0,1950,0,2000,1435,2,0,0
530000,5,2.25,1,0,0,4,7,1500,1220,1958,0,2110,1487,2,1,0
365000,4,2,1,0,0,1,8,1940,0,1962,0,2000,1746,2,0,0
378750,3,2.5,1.5,0,0,3,7,1260,900,1909,2011,1060,1750,1,1,1
269900,4,1.75,1.5,0,0,4,7,1530,0,1968,0,1390,1750,4,0,0
557000,3,3.5,2,0,0,3,8,1290,420,2008,0,1630,1490,1,1,0
360000,4,1.75,1,0,0,4,7,2150,1580,1974,0,1880,1683,8,1,0
352000,2,1,1,0,0,4,7,940,0,1937,0,1560,1443,1,0,0
437000,3,2.5,2,0,0,3,8,1750,0,1994,0,2430,1500,7,0,0
322500,4,2.5,2,0,0,3,7,1820,0,1994,0,1820,1751,4,0,0
650000,3,3.25,2,0,0,3,9,1330,180,2001,0,1510,1665,1,1,0
450000,3,2,3,0,0,3,8,1290,0,2001,0,1290,1702,1,0,0
278500,3,2,1,0,0,3,7,1570,0,1998,0,1570,1448,4,0,0
364950,4,2.5,2,0,0,3,8,1930,0,1995,0,2090,1438,4,0,0
840000,4,3.5,1,0,4,4,10,2840,0,1986,0,3180,1666,4,0,0
268000,3,2.5,2,0,0,3,7,1550,0,1991,0,1550,1478,4,0,0
517534,2,1,1,0,0,3,5,833,0,2006,0,1380,1723,6,0,0
632925,3,2.5,2,0,0,4,8,2990,0,1978,0,2990,1612,2,0,0
577500,3,2.5,2,0,0,3,9,2000,0,1995,0,2450,1716,2,0,0
339000,4,1.5,1.5,0,2,3,7,2390,0,1920,0,2850,1512,1,0,0
570000,3,1.75,1,0,0,4,7,1530,1380,1967,0,2520,1668,2,1,0
563500,4,1.75,1,0,0,3,7,1610,475,1964,0,2690,1743,2,1,0
423000,4,2.25,1,0,0,5,7,1290,910,1962,0,1910,1550,1,1,0
355000,3,2.25,2,0,0,3,8,1860,0,2012,0,2320,1563,5,0,0
1550000,5,4.25,2,0,0,3,12,6070,0,1999,0,4680,1729,2,0,0
482000,2,1,1,0,0,3,7,950,0,1941,0,1320,1583,1,0,0
625000,3,1.75,1,0,0,5,7,1600,0,1955,0,1580,1709,2,0,0
538000,3,2.5,2,0,0,3,8,2250,0,1988,0,2360,1567,2,0,0
380000,3,2.5,2,0,0,4,8,2280,0,1985,0,2310,1548,4,0,0
375000,2,1,1,0,0,3,7,940,0,1909,0,1300,1722,1,0,0
245000,3,2.5,1,0,0,5,7,1030,500,1996,0,1850,1462,4,1,0
310000,5,1.75,1,0,0,4,7,2190,0,1947,1974,1620,1602,1,0,1
1300000,3,2,1,0,0,4,8,1770,580,1976,0,3530,1499,2,1,0
397000,4,2,1,0,0,3,7,1200,240,1971,0,1460,1794,2,1,0
365000,3,2.5,2,0,0,3,8,2200,0,2005,0,2310,1423,4,0,0
328500,4,3,2,0,0,3,9,2290,0,1990,0,2290,1619,4,0,0
988000,4,3,2,0,0,3,11,4040,0,1987,0,3930,1669,2,0,0
1e+06,4,2.5,1.5,0,0,5,8,1920,690,1922,0,1810,1717,1,1,0
237000,3,2.5,2,0,0,3,7,1490,0,2005,0,1490,1674,4,0,0
525000,4,2.5,2,0,0,3,8,2450,0,2003,0,2300,1658,2,0,0
749000,4,2.5,1,0,0,3,9,1440,270,1976,2014,2140,1661,2,1,1
722500,5,2.5,2,0,0,3,10,3470,1400,1983,0,3180,1687,2,1,0
843000,3,2.5,2,0,0,3,10,3130,0,1991,0,2860,1484,2,0,0
438000,2,2,3,0,0,3,8,1270,0,2000,0,1610,1731,1,0,0
578000,3,1.75,1,0,2,3,8,1540,580,1977,0,2460,1661,1,1,0
227950,3,1.5,1,0,0,5,7,1670,0,1954,0,2077,1654,3,0,0
196000,3,2.25,2,0,0,3,7,2070,0,1974,0,1890,1717,3,0,0
641000,2,1,1,0,0,3,8,1070,350,1953,0,2400,1724,1,1,0
350000,3,1.5,1,0,0,4,6,1250,0,1980,0,1930,1443,4,0,0
205000,3,1,1,0,0,4,7,940,0,1960,0,1150,1689,3,0,0
4e+05,3,1.75,1,0,0,3,7,1920,0,1968,0,1920,1584,2,0,0
1030000,3,2.5,1,0,0,3,10,2610,935,2005,0,3630,1606,2,1,0
505000,3,2,1,0,0,3,7,1260,0,1972,0,1510,1477,2,0,0
475000,5,2.5,1,0,0,3,7,1300,1040,1975,0,1930,1638,2,1,0
520000,3,2.25,1,0,0,5,8,1440,1150,1977,0,2580,1611,1,1,0
1450000,3,4.5,2,0,2,3,10,3260,710,1977,1999,2610,1433,2,1,1
333500,3,1.75,1,0,0,3,7,1220,0,1965,0,1630,1555,2,0,0
232000,3,1,1,0,0,4,6,1400,0,1976,0,1230,1502,4,0,0
691100,3,2.75,1,0,0,4,8,1710,650,1983,0,2120,1444,2,1,0
811000,3,1.75,1,0,0,4,8,1870,0,1960,0,1900,1633,1,0,0
551000,3,2.5,2,0,0,3,9,2830,0,2001,0,2500,1780,2,0,0
496500,3,2.5,2,0,0,3,8,2260,0,1994,0,2350,1547,2,0,0
705000,3,3,2,1,3,4,9,1770,200,1980,0,2280,1590,6,1,0
578000,4,2.5,1,0,2,5,9,1770,1370,1966,0,2460,1757,1,1,0
255000,3,1.75,1,0,0,5,7,1240,0,1986,0,1490,1527,4,0,0
1050000,4,3.5,2,0,0,3,10,3450,0,2007,0,3220,1743,2,0,0
348000,3,2.25,2,0,0,4,8,2570,0,1989,0,2400,1491,4,0,0
230000,3,2,2,0,0,3,7,1510,0,1985,0,1570,1612,4,0,0
359500,4,2.25,2,0,0,3,9,2390,0,1988,0,2480,1577,3,0,0
330000,3,1,1,0,0,3,6,980,0,1953,0,1220,1604,1,0,0
80000,1,0.75,1,0,0,2,4,430,0,1912,0,1200,1777,5,0,0
465000,3,1.75,1,0,0,3,7,1480,0,1954,0,1480,1585,1,0,0
325000,4,2.5,2,0,0,3,8,1850,0,1997,0,2100,1632,4,0,0
340500,3,2,1,0,0,4,7,1920,350,1947,0,1770,1548,1,1,0
342500,3,2.5,2,0,0,3,8,1810,0,1993,0,1810,1549,4,0,0
290900,2,2,2,0,0,3,6,1610,0,1930,1983,1310,1746,1,0,1
868700,3,4.25,2,0,0,3,10,3840,0,2000,0,3230,1511,2,0,0
1199000,4,2.75,2,0,1,3,9,3130,980,1928,2013,2820,1603,1,1,1
1150000,4,3.25,2,0,0,3,11,3150,1040,2000,0,4300,1633,2,1,0
859900,4,2.75,2,0,0,3,9,3390,0,2011,0,3390,1697,2,0,0
520000,4,2.25,2,0,0,3,7,1890,0,2003,0,1580,1700,2,0,0
460000,3,2.5,2,0,2,3,9,1080,530,2005,0,1610,1728,1,1,0
438924,3,1.5,1,0,0,3,7,850,200,1949,0,1770,1676,1,1,0
315000,2,1,1,0,0,3,5,630,0,1918,0,1420,1459,1,0,0
590000,4,2.75,1,0,2,3,8,1780,1130,1975,0,2920,1721,2,1,0
378500,4,1.75,1,0,0,3,7,850,850,1955,0,1620,1612,2,1,0
328500,3,2.5,2,0,0,4,9,1950,0,1990,0,2350,1766,4,0,0
849950,3,3,2,0,0,4,8,2990,0,1973,0,2230,1471,2,0,0
525000,3,1.5,1,0,2,3,7,900,450,1950,0,1730,1620,1,1,0
1385000,4,3.25,2.5,0,0,3,9,4860,0,1993,0,3850,1455,2,0,0
295000,4,2.5,1,0,0,4,8,1460,700,1978,0,2060,1437,3,1,0
1067000,6,3.5,2,0,0,3,11,3860,1000,1998,0,3600,1728,2,1,0
207950,2,2,1,0,0,3,6,890,0,1917,0,1860,1718,1,0,0
699900,4,2.75,2,0,0,3,9,2810,0,2002,0,2820,1570,2,0,0
1280000,5,2.5,2,0,1,4,8,3400,0,1977,0,3080,1514,2,0,0
452000,4,1.5,1,0,0,4,7,960,620,1963,0,1560,1596,2,1,0
370000,3,2,1,0,1,4,7,1680,0,1987,0,1680,1519,4,0,0
232000,3,1.75,1,0,0,5,7,1300,0,1968,0,1300,1528,4,0,0
669950,5,2.5,2,0,0,4,7,2380,440,1960,0,1910,1617,2,1,0
397500,3,2,1,0,0,3,7,1070,440,1972,0,1660,1755,2,1,0
490000,2,2.5,2,0,0,3,8,870,360,2004,0,1240,1788,1,1,0
725000,4,2,2,0,0,3,9,1710,400,1925,2003,1440,1527,1,1,1
299000,3,2.75,1,0,2,4,7,1610,1470,1958,0,2424,1660,3,1,0
625000,2,1.5,1.5,0,0,4,7,1190,300,1900,0,1590,1690,1,1,0
437500,3,2.5,2,0,0,3,7,2120,0,2000,0,2530,1610,7,0,0
650000,4,2.5,2,0,0,3,9,3180,0,2003,0,3030,1425,7,0,0
475000,2,1,1,0,0,3,7,860,630,1929,0,1460,1781,1,1,0
342000,3,2,1,0,0,4,8,1930,0,1966,0,2200,1798,4,0,0
1197350,4,2.5,2,0,0,3,10,2770,0,1999,0,2720,1632,2,0,0
280000,3,1.5,1,0,0,4,7,1670,0,1963,0,1930,1514,4,0,0
240000,2,1.75,1,0,0,3,7,1330,0,1993,0,1450,1779,1,0,0
529000,3,1,1.5,0,0,4,7,1210,0,1924,0,1640,1773,1,0,0
442000,3,1,1,0,0,4,7,1030,160,1941,0,1690,1522,1,1,0
615000,2,1,1,0,0,4,7,820,720,1946,0,1420,1792,1,1,0
1485000,4,3.75,2,0,0,3,10,4030,0,2006,0,2160,1757,2,0,0
585000,4,1.75,1,0,0,4,8,1580,850,1981,0,1980,1430,2,1,0
480000,4,2.5,2,0,0,3,8,2600,0,2005,0,2830,1491,4,0,0
1095000,5,3.5,2,0,0,4,9,4410,0,1990,0,2900,1718,2,0,0
290000,4,1,1.5,0,0,3,7,1330,0,1949,0,1220,1611,1,0,0
615000,3,1.75,1,0,0,5,7,950,950,1951,0,1770,1688,1,1,0
3e+05,2,1,1,0,0,4,7,1100,0,1950,0,1460,1485,1,0,0
308000,3,1,1.5,0,0,3,6,1580,400,1932,0,1860,1618,4,1,0
750000,3,2.5,2,0,0,3,9,2400,0,2001,0,2080,1428,2,0,0
2250000,4,2.25,2.5,0,0,5,9,3390,1370,1916,0,2950,1602,1,1,0
890000,4,3.25,2,0,0,3,10,3180,0,2005,0,2200,1703,4,0,0
288000,3,1,1,0,0,5,6,1190,0,1958,0,1190,1471,4,0,0
190000,2,1,1,0,0,3,6,630,0,1943,2005,1470,1671,1,0,1
515000,5,3,1,0,0,3,8,1520,1010,2005,0,2290,1470,1,1,0
235000,4,1.5,1,0,0,4,5,1690,0,1930,0,1690,1611,4,0,0
275000,2,1,1,0,0,3,6,940,0,1951,0,940,1690,1,0,0
727500,2,2,1,0,0,4,7,1240,0,1952,0,1380,1595,2,0,0
650000,4,2.5,2,0,0,3,7,3040,0,2003,0,2740,1749,2,0,0
1600000,6,5,2,0,3,3,11,6050,0,2001,0,4210,1751,2,0,0
365000,4,1,1.5,0,0,3,6,1590,0,1944,0,1320,1611,1,0,0
662000,3,1.75,1,0,0,3,9,2500,0,1984,0,2590,1639,2,0,0
270500,3,2.5,1,0,0,3,7,1320,460,1978,0,1680,1436,4,1,0
2e+05,2,1.5,2,0,0,3,7,1360,0,1978,0,1360,1430,3,0,0
970000,4,3.25,2,0,0,3,10,4740,0,1987,0,3340,1500,2,0,0
160000,3,1.5,1,0,0,4,7,1010,0,1962,0,1400,1745,1,0,0
204000,3,1,1,0,0,4,6,1040,0,1971,0,1580,1506,4,0,0
358000,3,2.25,2,0,0,4,7,1610,0,1985,0,1780,1506,4,0,0
452000,4,1.75,1,0,0,3,7,1570,0,1979,0,1870,1434,2,0,0
595000,2,2,1,0,0,4,7,1010,500,1900,0,1920,1582,1,1,0
249000,3,2,1,0,0,3,7,1360,0,1994,0,1360,1455,4,0,0
346900,4,2.5,2,0,0,3,8,1970,0,1999,0,2230,1486,4,0,0
2125000,3,2.5,2,1,4,4,12,5403,0,1976,0,3980,1506,1,0,0
280000,4,2.5,2,0,0,3,7,1560,0,2003,0,1560,1617,4,0,0
318888,4,1.75,1,0,0,4,8,2270,50,1973,0,2120,1634,3,1,0
530000,3,2.25,1,0,0,3,8,2120,0,1967,0,2480,1666,2,0,0
375000,3,2.25,2,0,0,4,8,2120,0,1983,0,2120,1595,4,0,0
910000,4,2.5,2,0,0,3,11,3350,0,1988,0,3920,1443,2,0,0
782000,4,2.5,2,0,0,4,10,2380,0,1991,0,2560,1777,2,0,0
259950,2,2,2,0,0,3,9,720,350,2008,0,1070,1477,1,1,0
315000,4,2.75,1,0,0,4,7,1560,740,1979,0,1870,1654,4,1,0
215000,2,1,1,0,0,4,6,1320,0,1943,0,1190,1772,1,0,0
705000,3,1.75,1,0,2,4,7,1140,1040,1946,0,2180,1716,1,1,0
1450000,3,3,2,0,3,5,10,3580,800,1952,0,3080,1634,1,1,0
451000,3,1.75,2,0,0,3,7,1790,0,1949,0,1520,1427,1,0,0
261000,2,1,1,0,0,4,6,750,0,1943,0,1340,1675,4,0,0
396000,3,1.5,1,0,0,5,7,1300,0,1956,0,1570,1599,2,0,0
725000,4,2.5,2,0,3,3,9,2990,0,1999,0,3715,1717,4,0,0
1950000,7,3.5,2,0,1,3,11,2860,1780,1965,2003,3230,1749,1,1,1
238000,4,1,1.5,0,0,3,7,1400,0,1959,0,1310,1724,1,0,0
750000,6,1.75,2,0,0,4,8,2750,0,1973,0,2040,1438,2,0,0
331500,4,2.5,2,0,0,3,7,2050,0,1998,0,2050,1620,4,0,0
460000,4,3,1,0,0,3,7,1410,820,1978,0,1960,1619,7,1,0
404950,4,2.25,1,0,0,4,8,2340,0,1982,0,2340,1732,4,0,0
880000,3,2.5,2,0,0,3,9,2870,0,2014,0,1630,1569,1,0,0
863000,4,2.5,2,0,0,3,10,4120,0,1997,0,3180,1756,2,0,0
638700,3,1.75,1,0,0,3,7,1370,710,1960,0,1870,1570,2,1,0
435000,3,2.5,2,0,0,3,7,1840,0,2008,0,1600,1711,2,0,0
260000,3,1,1.5,0,0,4,6,1180,0,1959,0,1490,1555,1,0,0
671500,5,2.75,1.5,0,0,5,7,1530,630,1927,0,2040,1694,1,1,0
610000,3,1,1.5,0,0,3,8,1180,0,1907,0,1440,1625,1,0,0
405000,2,0.75,1,0,0,4,6,870,290,1937,0,1870,1568,5,1,0
338900,4,2.5,2,0,0,3,7,1830,0,2003,0,1830,1721,4,0,0
720000,4,4,2,0,0,3,10,3200,0,2004,0,3480,1532,2,0,0
442000,5,3,1.5,0,0,4,7,1760,800,1927,0,1080,1441,1,1,0
650000,5,2.75,1.5,0,0,5,8,2550,0,1902,0,1590,1766,1,0,0
263500,3,1.75,1,0,0,3,7,1040,290,1981,0,1330,1553,4,1,0
3e+05,2,1,1,0,0,4,7,1220,0,1963,0,2010,1569,4,0,0
266000,3,2.5,2,0,0,3,7,1805,0,2009,0,2095,1577,4,0,0
930000,4,4,2.5,0,2,3,9,4150,1900,2009,0,2700,1575,2,1,0
530000,4,2.5,2,0,0,3,8,2320,0,2004,0,2450,1528,2,0,0
180000,3,1,1,0,0,4,6,1384,0,1965,0,1000,1575,3,0,0
619000,3,2.5,2,0,0,3,9,2720,0,2005,0,3180,1784,7,0,0
264000,3,1.5,1,0,0,4,7,1820,0,1962,0,1380,1687,3,0,0
730000,2,2.25,1.5,0,4,4,7,1530,600,1941,0,2130,1738,1,1,0
439000,4,2.25,2,0,0,3,7,2060,0,1975,0,2060,1625,2,0,0
268500,4,1.75,1,0,0,4,7,1080,340,1981,0,1500,1599,4,1,0
330000,3,1.75,1,0,0,3,7,1510,0,1985,0,1470,1724,7,0,0
640000,3,2.5,1.5,0,0,3,8,1960,200,1903,2013,2160,1689,1,1,1
9e+05,3,2.5,2,0,0,4,11,3180,0,1978,0,3030,1731,2,0,0
370000,3,2.25,2,0,0,4,8,2110,0,1985,0,2470,1647,4,0,0
685000,3,2,1.5,0,0,5,8,1330,730,1931,0,1910,1482,1,1,0
505000,3,1.5,1,0,0,3,7,1010,820,1981,0,2450,1673,2,1,0
265000,3,1.75,1,0,0,4,7,1820,0,1966,0,2050,1626,8,0,0
290000,3,2.5,2,0,0,3,8,1610,0,2006,0,1610,1472,4,0,0
296000,4,2.5,2,0,0,3,7,1780,0,2006,0,2020,1675,4,0,0
360000,4,2.5,2,0,0,3,7,1840,0,1996,0,1830,1511,1,0,0
240500,3,1.75,1,0,0,3,7,990,470,1997,0,1220,1765,1,1,0
372500,2,2.5,2,0,0,3,8,1400,0,2007,0,1540,1717,1,0,0
595000,3,2.5,2,0,2,3,9,3370,0,2004,0,3330,1645,7,0,0
515000,4,3,2,0,0,3,9,3590,0,1997,0,2860,1630,3,0,0
1220000,4,2.25,2,0,0,4,9,3200,0,1962,0,3070,1703,1,0,0
507000,2,1.75,1,0,0,3,8,1670,0,2004,0,2170,1638,2,0,0
399950,4,2,1,0,0,3,9,2420,0,1984,0,2560,1520,4,0,0
185000,3,1.75,2,0,0,3,7,1430,0,1994,0,1560,1688,4,0,0
460000,3,1.75,1,0,0,3,7,1440,0,1980,0,1440,1683,2,0,0
435500,3,2.25,2,0,0,3,7,1450,0,1985,0,1560,1500,2,0,0
469000,4,2.75,1,0,0,5,8,2100,1450,1966,0,2050,1457,1,1,0
531000,2,3,2,0,0,3,8,1110,160,2000,0,1290,1795,1,1,0
443500,2,1,1,0,0,3,7,940,0,1949,0,1150,1518,1,0,0
223000,3,2,1,0,0,3,7,1300,370,1990,0,1660,1590,4,1,0
590000,4,3.5,2,0,0,3,8,2400,700,1996,0,2200,1448,2,1,0
340000,2,2.5,3,0,0,3,7,1100,0,1997,0,1200,1577,1,0,0
650000,3,2,1,0,0,4,8,1230,640,1925,0,1780,1611,1,1,0
533600,3,2.5,2,0,0,4,8,1930,0,1990,0,2190,1652,2,0,0
695000,3,2.75,2,0,0,3,9,2540,0,2005,0,2600,1759,2,0,0
242000,3,1.75,1.5,0,0,4,7,1280,0,1988,0,1500,1752,4,0,0
425000,3,2.25,1,0,0,3,7,1280,540,1967,0,1810,1541,1,1,0
525000,3,2.25,2,0,0,3,7,1490,0,1981,0,1290,1429,2,0,0
485000,3,2.5,2,0,0,3,8,1880,0,1988,0,2040,1655,2,0,0
175000,3,1,1,0,0,3,7,1250,0,1971,0,1390,1542,7,0,0
210000,3,2,1,0,0,3,8,1440,0,1983,0,1700,1750,4,0,0
260000,3,2.5,2,0,0,3,7,1920,0,1989,0,1930,1450,4,0,0
577000,3,2.5,1,0,0,3,7,1330,730,1976,0,1920,1746,1,1,0
2e+05,3,1.5,1,0,0,4,7,1210,0,1958,0,1408,1626,3,0,0
605000,2,1.75,1,0,0,4,7,940,820,1927,0,1530,1499,1,1,0
325000,3,1,1,0,0,4,6,990,0,1947,0,1440,1779,1,0,0
289500,3,1,1,0,0,4,6,820,140,1944,0,1200,1694,1,1,0
559950,3,2.5,3,0,0,3,9,1660,0,2014,0,1660,1700,1,0,0
1042500,3,1.75,1,0,1,4,8,1330,570,1941,0,2760,1459,1,1,0
543500,3,2.25,1,0,0,3,7,990,280,1970,0,1920,1638,1,1,0
480000,4,2.25,2,0,0,4,9,3250,0,1983,0,3110,1778,4,0,0
218000,3,1,1,0,0,5,6,960,0,1982,0,1080,1777,8,0,0
565000,2,1.75,1,0,0,4,7,960,370,1914,1945,1620,1747,1,1,1
426700,3,1.75,1,0,0,5,7,1600,480,1968,0,1680,1574,2,1,0
650000,3,2.5,1,0,3,3,8,2130,560,1957,0,2390,1665,1,1,0
542000,2,1,1,0,0,3,7,770,120,1910,0,1760,1653,1,1,0
415000,3,1.75,1,0,0,3,7,1070,0,1977,0,1200,1745,2,0,0
214000,3,1,1,0,0,4,6,1200,0,1953,0,1200,1693,4,0,0
245000,3,1.5,2,0,0,5,7,1360,0,1949,0,1220,1534,1,0,0
314500,3,2,1,0,0,3,8,2050,0,1993,0,2180,1738,3,0,0
1120000,3,1.5,2,0,0,5,9,2000,1000,1924,0,1820,1456,1,1,0
378000,2,2,1,0,0,3,7,800,500,1963,0,950,1493,1,1,0
305000,4,2.5,1,0,0,3,7,1340,910,1982,0,1540,1711,3,1,0
595000,5,2.75,1,0,0,4,8,1980,1760,1978,0,2620,1476,1,1,0
729500,3,2.5,3,0,1,3,9,1530,130,2015,0,1510,1423,1,1,0
430000,3,2.5,2,0,0,3,7,2360,0,2003,0,2360,1647,7,0,0
240000,3,1.75,1,0,0,3,7,1150,610,1987,0,1760,1456,4,1,0
545000,3,1.75,1.5,0,0,3,7,1680,0,1916,0,1680,1476,1,0,0
530000,3,1.75,1,0,0,3,7,870,450,1918,0,1580,1732,1,1,0
157000,1,1,1,0,0,3,6,870,0,1939,0,1250,1598,3,0,0
425000,4,1,1.5,0,0,3,6,1260,0,1925,0,1170,1458,1,0,0
220000,3,1,1,0,0,3,6,1000,0,1944,0,1300,1599,1,0,0
521000,4,1.75,1,0,0,4,8,1550,470,1976,0,2520,1592,2,1,0
325000,3,1,1,0,2,3,7,1120,800,1952,0,2000,1777,1,1,0
597500,3,2,1.5,0,0,4,7,1380,770,1911,0,1940,1462,1,1,0
337000,3,2.5,2,0,0,3,7,1470,0,1999,0,1490,1716,7,0,0
1e+06,3,2.5,2,0,2,3,10,3180,0,1991,0,3000,1443,2,0,0
3070000,3,2.5,1,1,4,4,8,2330,1600,1957,0,2730,1596,2,1,0
495000,3,1,1,0,0,3,6,990,0,1943,0,1250,1793,1,0,0
748000,4,3.5,2,0,0,3,8,1970,800,2001,0,2180,1553,2,1,0
888000,3,1.5,1,0,0,4,7,1250,0,1953,0,1750,1675,2,0,0
269900,3,1.75,1,0,0,3,7,1140,0,1986,0,1150,1472,7,0,0
496500,4,2.5,1,0,0,3,7,1550,700,1967,0,2090,1603,2,1,0
475000,3,2.5,2,0,0,3,7,1640,0,1969,0,1880,1534,1,0,0
312000,3,1.5,3,0,0,3,7,1255,0,2004,0,1307,1773,1,0,0
323000,3,1,1,0,0,3,7,1290,0,1976,0,1390,1592,2,0,0
331000,3,1.75,1,0,0,3,7,1300,0,1986,0,1890,1592,4,0,0
306000,3,1.5,3,0,0,3,8,1220,0,2007,0,1220,1786,1,0,0
655000,4,2.5,3,0,0,3,8,2630,0,2002,0,1640,1647,1,0,0
290000,3,1.5,1,0,0,4,8,1950,0,1959,0,1940,1730,3,0,0
1250000,4,3.25,2,0,0,5,9,2360,800,1965,0,2220,1706,1,1,0
460000,3,1.75,1,0,0,4,7,860,690,1949,0,1880,1753,1,1,0
435000,4,2.5,1,0,0,4,7,850,850,1940,0,1380,1665,1,1,0
664000,4,2.75,1,0,0,5,8,1630,880,1978,0,2390,1480,2,1,0
865000,4,1.75,2,0,3,4,8,1800,0,1921,0,2180,1710,1,0,0
385000,3,1.75,1,0,0,3,8,1200,600,1968,0,1800,1695,4,1,0
497000,3,2.25,1,0,0,3,7,1350,520,1975,0,2230,1721,2,1,0
280000,2,1,1,0,0,4,7,1010,0,1925,0,1150,1746,7,0,0
188000,2,1.5,1,0,0,3,6,1120,0,1924,0,1690,1528,1,0,0
478500,3,1,1,0,2,3,8,1200,890,1969,0,1850,1647,1,1,0
1145000,4,3.5,2,0,0,3,11,4370,0,2001,0,4190,1708,7,0,0
222000,3,2,1,0,0,4,7,970,470,1981,0,1440,1693,3,1,0
799000,4,3,2,0,0,3,8,2580,0,1984,0,3440,1772,2,0,0
